timestamp,est_px,est_py,est_pz,est_vx,est_vy,est_vz,est_ax,est_ay,est_az,est_qw,est_qx,est_qy,est_qz,des_px,des_py,des_pz,des_vx,des_vy,des_vz,des_ax,des_ay,des_az,disturb_x,disturb_y,disturb_z
1695216173124181344,-0.0050589,0.0173626,-0.874189,0.0318177,-0.0562958,-0.208515,-0.00262524,0.259866,-0.0429495,0.712918,0.000620516,-0.0405963,-0.700072,-0.00323517,-0.00932515,-1,0,0,-0.102716,0,0,0,-0.756344,0.45746,0.975914
1695216173132119072,-0.0050589,0.0173626,-0.874189,0.0318177,-0.0562958,-0.208515,-0.00262524,0.259866,-0.0429495,0.712918,0.000620516,-0.0405963,-0.700072,-0.00323517,-0.00932515,-1,0,0,-0.102716,0,0,0,-0.743837,0.451995,0.990673
1695216173143072672,-0.00363963,0.0145725,-0.878141,0.0206377,-0.075717,-0.209899,-0.0591924,0.2985,-0.0144724,0.712902,0.00485411,-0.0355927,-0.700343,-0.00323517,-0.00932515,-1,0,0,-0.0974871,0,0,0,-0.745403,0.433412,0.998321
1695216173154029600,-0.00363963,0.0145725,-0.878141,0.0206377,-0.075717,-0.209899,-0.0591924,0.2985,-0.0144724,0.712902,0.00485411,-0.0355927,-0.700343,-0.00323517,-0.00932515,-1,0,0,-0.0974871,0,0,0,-0.745785,0.415053,1.00657
1695216173162132800,-0.00363963,0.0145725,-0.878141,0.0206377,-0.075717,-0.209899,-0.0591924,0.2985,-0.0144724,0.712902,0.00485411,-0.0355927,-0.700343,-0.00323517,-0.00932515,-1,0,0,-0.0974871,0,0,0,-0.744687,0.396693,1.0147
1695216173173999040,-0.00363963,0.0145725,-0.878141,0.0206377,-0.075717,-0.209899,-0.0591924,0.2985,-0.0144724,0.712902,0.00485411,-0.0355927,-0.700343,-0.00323517,-0.00932515,-1,0,0,-0.0974871,0,0,0,-0.741725,0.378533,1.02276
1695216173182135872,-0.00271632,0.0113808,-0.881551,0.0154578,-0.0849091,-0.20865,-0.066257,0.309237,-0.00694578,0.712754,0.00783381,-0.0304895,-0.700708,-0.00323517,-0.00932515,-1,0,0,-0.0974871,0,0,0,-0.744142,0.35937,1.02842
1695216173192663168,-0.00253963,0.0104756,-0.882384,0.0116821,-0.0873672,-0.209358,-0.0295977,0.325045,-0.0191651,0.712694,0.00956862,-0.0276047,-0.700866,-0.00323517,-0.00932515,-1,0,0,-0.0940925,0,0,0,-0.748547,0.340126,1.03234
1695216173203866560,-0.00253963,0.0104756,-0.882384,0.0116821,-0.0873672,-0.209358,-0.0295977,0.325045,-0.0191651,0.712694,0.00956862,-0.0276047,-0.700866,-0.00323517,-0.00932515,-1,0,0,-0.0940925,0,0,0,-0.750741,0.320392,1.03553
1695216173213949600,-0.00238084,0.0095237,-0.883221,0.0126433,-0.0887472,-0.207385,-0.0295977,0.325045,-0.0191651,0.712694,0.00956862,-0.0276047,-0.700866,-0.00323517,-0.00932515,-1,0,0,-0.0940925,0,0,0,-0.749236,0.300804,1.0398
1695216173222203872,-0.00238084,0.0095237,-0.883221,0.0126433,-0.0887472,-0.207385,-0.0295977,0.325045,-0.0191651,0.712694,0.00956862,-0.0276047,-0.700866,-0.00323517,-0.00932515,-1,0,0,-0.0940925,0,0,0,-0.745229,0.281356,1.04287
1695216173232201504,-0.00238084,0.0095237,-0.883221,0.0126433,-0.0887472,-0.207385,-0.0295977,0.325045,-0.0191651,0.712694,0.00956862,-0.0276047,-0.700866,-0.00323517,-0.00932515,-1,0,0,-0.0940925,0,0,0,-0.738534,0.262512,1.04468
1695216173244170592,-0.00238084,0.0095237,-0.883221,0.0126433,-0.0887472,-0.207385,-0.0295977,0.325045,-0.0191651,0.712694,0.00956862,-0.0276047,-0.700866,-0.00323517,-0.00932515,-1,0,0,-0.0934228,0,0,0,-0.729065,0.244824,1.0451
1695216173252865152,-0.00175146,0.00555574,-0.887053,0.00809971,-0.0879266,-0.213385,0.0816966,0.308659,-0.0194508,0.712389,0.0149269,-0.0243156,-0.701204,-0.00323517,-0.00932515,-1,0,0,-0.0934228,0,0,0,-0.726625,0.231369,1.03208
1695216173263263744,-0.00175146,0.00555574,-0.887053,0.00809971,-0.0879266,-0.213385,0.0816966,0.308659,-0.0194508,0.712389,0.0149269,-0.0243156,-0.701204,-0.00323517,-0.00932515,-1,0,0,-0.0934228,0,0,0,-0.722111,0.218595,1.02038
1695216173274568192,-0.00175146,0.00555574,-0.887053,0.00809971,-0.0879266,-0.213385,0.0816966,0.308659,-0.0194508,0.712389,0.0149269,-0.0243156,-0.701204,-0.00323517,-0.00932515,-1,0,0,-0.0934228,0,0,0,-0.715869,0.206599,1.0076
1695216173282222336,-0.00175146,0.00555574,-0.887053,0.00809971,-0.0879266,-0.213385,0.0816966,0.308659,-0.0194508,0.712389,0.0149269,-0.0243156,-0.701204,-0.00323517,-0.00932515,-1,0,0,-0.0934228,0,0,0,-0.708344,0.195471,0.994033
1695216173293304288,-0.00155794,0.00345889,-0.889021,0.00413057,-0.0887585,-0.215977,0.143439,0.276436,-0.0487822,0.712135,0.0178472,-0.0231277,-0.701435,-0.00323517,-0.00932515,-1,0,0,-0.0903573,0,0,0,-0.707932,0.18499,0.97692
1695216173301935776,-0.00143166,0.000258678,-0.892556,0.00169752,-0.0824779,-0.224444,0.143728,0.333051,-0.0279874,0.71164,0.0248025,-0.0215385,-0.701776,-0.00323517,-0.00932515,-1,0,0,-0.0903573,0,0,0,-0.709423,0.185351,0.956861
1695216173314095072,-0.00143166,0.000258678,-0.892556,0.00169752,-0.0824779,-0.224444,0.143728,0.333051,-0.0279874,0.71164,0.0248025,-0.0215385,-0.701776,-0.00323517,-0.00932515,-1,0,0,-0.0903573,0,0,0,-0.710524,0.182935,0.936922
1695216173322076320,-0.00143166,0.000258678,-0.892556,0.00169752,-0.0824779,-0.224444,0.143728,0.333051,-0.0279874,0.71164,0.0248025,-0.0215385,-0.701776,-0.00323517,-0.00932515,-1,0,0,-0.0903573,0,0,0,-0.711107,0.178459,0.917312
1695216173332115808,-0.00143166,0.000258678,-0.892556,0.00169752,-0.0824779,-0.224444,0.143728,0.333051,-0.0279874,0.71164,0.0248025,-0.0215385,-0.701776,-0.00323517,-0.00932515,-1,0,0,-0.0903573,0,0,0,-0.711278,0.172494,0.898086
1695216173344128288,-0.00166061,-0.00493276,-0.898786,-0.0134144,-0.0726411,-0.208958,0.0886775,0.267013,-0.0399472,0.711045,0.0297788,-0.0189073,-0.702261,-0.00323517,-0.00932515,-1,0,0,-0.0819239,0,0,0,-0.730416,0.175766,0.892881
1695216173352016320,-0.00180813,-0.00593526,-0.900008,-0.0166624,-0.0702646,-0.208718,0.0248002,0.254609,-0.0364654,0.710762,0.0323063,-0.0168666,-0.702488,-0.00323517,-0.00932515,-1,0,0,-0.0819239,0,0,0,-0.748868,0.177102,0.884993
1695216173363849440,-0.00180813,-0.00593526,-0.900008,-0.0166624,-0.0702646,-0.208718,0.0248002,0.254609,-0.0364654,0.710762,0.0323063,-0.0168666,-0.702488,-0.00323517,-0.00932515,-1,0,0,-0.0819239,0,0,0,-0.76525,0.173181,0.87402
1695216173371982688,-0.00180813,-0.00593526,-0.900008,-0.0166624,-0.0702646,-0.208718,0.0248002,0.254609,-0.0364654,0.710762,0.0323063,-0.0168666,-0.702488,-0.00323517,-0.00932515,-1,0,0,-0.0819239,0,0,0,-0.778273,0.164956,0.861098
1695216173382061920,-0.00180813,-0.00593526,-0.900008,-0.0166624,-0.0702646,-0.208718,0.0248002,0.254609,-0.0364654,0.710762,0.0323063,-0.0168666,-0.702488,-0.00323517,-0.00932515,-1,0,0,-0.0819239,0,0,0,-0.787908,0.153895,0.847336
1695216173393317088,-0.00198673,-0.00692933,-0.901228,-0.0164826,-0.06791,-0.202481,0.0248002,0.254609,-0.0364654,0.710762,0.0323063,-0.0168666,-0.702488,-0.00323517,-0.00932515,-1,0,0,-0.0799933,0,0,0,-0.797238,0.139482,0.83691
1695216173402368288,-0.0024692,-0.00972233,-0.90516,-0.014132,-0.0567295,-0.218832,0.10416,0.090464,-0.0326967,0.710236,0.0354087,-0.0165345,-0.702879,-0.00323517,-0.00932515,-1,0,0,-0.0799933,0,0,0,-0.798889,0.139033,0.816812
1695216173413941152,-0.0024692,-0.00972233,-0.90516,-0.014132,-0.0567295,-0.218832,0.10416,0.090464,-0.0326967,0.710236,0.0354087,-0.0165345,-0.702879,-0.00323517,-0.00932515,-1,0,0,-0.0799933,0,0,0,-0.800036,0.13527,0.797029
1695216173422091552,-0.0024692,-0.00972233,-0.90516,-0.014132,-0.0567295,-0.218832,0.10416,0.090464,-0.0326967,0.710236,0.0354087,-0.0165345,-0.702879,-0.00323517,-0.00932515,-1,0,0,-0.0799933,0,0,0,-0.800542,0.129255,0.777765
1695216173435468192,-0.0024692,-0.00972233,-0.90516,-0.014132,-0.0567295,-0.218832,0.10416,0.090464,-0.0326967,0.710236,0.0354087,-0.0165345,-0.702879,-0.00323517,-0.00932515,-1,0,0,-0.0799933,0,0,0,-0.800561,0.121677,0.759034
1695216173442051328,-0.00306483,-0.0130916,-0.910715,-0.0135627,-0.0463918,-0.209009,0.276859,-0.110845,-0.0413515,0.709639,0.0381149,-0.0199696,-0.703251,-0.00323517,-0.00932515,-1,0,0,-0.0714278,0,0,0,-0.799399,0.118108,0.739257
1695216173453448896,-0.00306483,-0.0130916,-0.910715,-0.0135627,-0.0463918,-0.209009,0.276859,-0.110845,-0.0413515,0.709639,0.0381149,-0.0199696,-0.703251,-0.00323517,-0.00932515,-1,0,0,-0.0714278,0,0,0,-0.798782,0.111993,0.720068
1695216173461973248,-0.00306483,-0.0130916,-0.910715,-0.0135627,-0.0463918,-0.209009,0.276859,-0.110845,-0.0413515,0.709639,0.0381149,-0.0199696,-0.703251,-0.00323517,-0.00932515,-1,0,0,-0.0714278,0,0,0,-0.798524,0.104299,0.701425
1695216173473511392,-0.00306483,-0.0130916,-0.910715,-0.0135627,-0.0463918,-0.209009,0.276859,-0.110845,-0.0413515,0.709639,0.0381149,-0.0199696,-0.703251,-0.00323517,-0.00932515,-1,0,0,-0.0714278,0,0,0,-0.798508,0.0955818,0.683213
1695216173484584096,-0.00432672,-0.0165022,-0.917696,-0.0214468,-0.0306379,-0.179759,0.156201,-0.1221,-0.0277949,0.708918,0.0396654,-0.0246665,-0.703743,-0.00323517,-0.00932515,-1,0,0,-0.0714278,0,0,0,-0.814776,0.098866,0.68794
1695216173494121696,-0.00432672,-0.0165022,-0.917696,-0.0214468,-0.0306379,-0.179759,0.156201,-0.1221,-0.0277949,0.708918,0.0396654,-0.0246665,-0.703743,-0.00323517,-0.00932515,-1,0,0,-0.0658429,0,0,0,-0.829884,0.0952183,0.681453
1695216173503640288,-0.00432672,-0.0165022,-0.917696,-0.0214468,-0.0306379,-0.179759,0.156201,-0.1221,-0.0277949,0.708918,0.0396654,-0.0246665,-0.703743,-0.00323517,-0.00932515,-1,0,0,-0.0658429,0,0,0,-0.843685,0.0862019,0.670015
1695216173512749056,-0.00432672,-0.0165022,-0.917696,-0.0214468,-0.0306379,-0.179759,0.156201,-0.1221,-0.0277949,0.708918,0.0396654,-0.0246665,-0.703743,-0.00323517,-0.00932515,-1,0,0,-0.0658429,0,0,0,-0.854288,0.0752049,0.656984
1695216173522433504,-0.00432672,-0.0165022,-0.917696,-0.0214468,-0.0306379,-0.179759,0.156201,-0.1221,-0.0277949,0.708918,0.0396654,-0.0246665,-0.703743,-0.00323517,-0.00932515,-1,0,0,-0.0658429,0,0,0,-0.862789,0.0633195,0.643192
1695216173534319264,-0.00585803,-0.019027,-0.924135,-0.0163371,-0.0128507,-0.184127,-0.0885521,-0.102398,-0.00097651,0.707973,0.0389206,-0.0308748,-0.704491,-0.00323517,-0.00932515,-1,0,0,-0.0658429,0,0,0,-0.863514,0.072115,0.625115
1695216173542365696,-0.00585803,-0.019027,-0.924135,-0.0163371,-0.0128507,-0.184127,-0.0885521,-0.102398,-0.00097651,0.707973,0.0389206,-0.0308748,-0.704491,-0.00323517,-0.00932515,-1,0,0,-0.060692,0,0,0,-0.865704,0.0775016,0.605859
1695216173552239264,-0.00585803,-0.019027,-0.924135,-0.0163371,-0.0128507,-0.184127,-0.0885521,-0.102398,-0.00097651,0.707973,0.0389206,-0.0308748,-0.704491,-0.00323517,-0.00932515,-1,0,0,-0.060692,0,0,0,-0.868668,0.0796729,0.58607
1695216173562154656,-0.00585803,-0.019027,-0.924135,-0.0163371,-0.0128507,-0.184127,-0.0885521,-0.102398,-0.00097651,0.707973,0.0389206,-0.0308748,-0.704491,-0.00323517,-0.00932515,-1,0,0,-0.060692,0,0,0,-0.872059,0.0795049,0.566218
1695216173572915936,-0.00662854,-0.0202629,-0.930008,0.00173196,-0.00208445,-0.173777,0.196518,-0.179692,-0.0301745,0.707393,0.0383001,-0.0342305,-0.704952,-0.00323517,-0.00932515,-1,0,0,-0.060692,0,0,0,-0.858404,0.0880125,0.55411
1695216173583444192,-0.00662854,-0.0202629,-0.930008,0.00173196,-0.00208445,-0.173777,0.196518,-0.179692,-0.0301745,0.707393,0.0383001,-0.0342305,-0.704952,-0.00323517,-0.00932515,-1,0,0,-0.060692,0,0,0,-0.847702,0.094187,0.53822
1695216173591917440,-0.00662854,-0.0202629,-0.930008,0.00173196,-0.00208445,-0.173777,0.196518,-0.179692,-0.0301745,0.707393,0.0383001,-0.0342305,-0.704952,-0.00323517,-0.00932515,-1,0,0,-0.0559939,0,0,0,-0.840339,0.0978642,0.51985
1695216173602292064,-0.00662854,-0.0202629,-0.930008,0.00173196,-0.00208445,-0.173777,0.196518,-0.179692,-0.0301745,0.707393,0.0383001,-0.0342305,-0.704952,-0.00323517,-0.00932515,-1,0,0,-0.0559939,0,0,0,-0.836024,0.0993412,0.500236
1695216173612032128,-0.007326,-0.0207661,-0.935541,-0.00168558,0.0116406,-0.137379,-0.0697301,-0.113174,-0.0153504,0.707305,0.0365324,-0.0354777,-0.705072,-0.00323517,-0.00932515,-1,0,0,-0.0559939,0,0,0,-0.837416,0.113151,0.514815
1695216173622520224,-0.007326,-0.0207661,-0.935541,-0.00168558,0.0116406,-0.137379,-0.0697301,-0.113174,-0.0153504,0.707305,0.0365324,-0.0354777,-0.705072,-0.00323517,-0.00932515,-1,0,0,-0.0559939,0,0,0,-0.841854,0.129331,0.525849
1695216173634739264,-0.007326,-0.0207661,-0.935541,-0.00168558,0.0116406,-0.137379,-0.0697301,-0.113174,-0.0153504,0.707305,0.0365324,-0.0354777,-0.705072,-0.00323517,-0.00932515,-1,0,0,-0.0559939,0,0,0,-0.850303,0.143428,0.532344
1695216173642052000,-0.007326,-0.0207661,-0.935541,-0.00168558,0.0116406,-0.137379,-0.0697301,-0.113174,-0.0153504,0.707305,0.0365324,-0.0354777,-0.705072,-0.00323517,-0.00932515,-1,0,0,-0.0515673,0,0,0,-0.860788,0.151648,0.532592
1695216173652081984,-0.007326,-0.0207661,-0.935541,-0.00168558,0.0116406,-0.137379,-0.0697301,-0.113174,-0.0153504,0.707305,0.0365324,-0.0354777,-0.705072,-0.00323517,-0.00932515,-1,0,0,-0.0515673,0,0,0,-0.872729,0.154937,0.527912
1695216173665226112,-0.00807836,-0.0207412,-0.939758,-0.00496047,0.0203535,-0.114186,-0.239578,-0.0860143,0.00894357,0.707013,0.033005,-0.0351037,-0.705558,-0.00323517,-0.00932515,-1,0,0,-0.0515673,0,0,0,-0.881311,0.162314,0.544586
1695216173672064960,-0.00807836,-0.0207412,-0.939758,-0.00496047,0.0203535,-0.114186,-0.239578,-0.0860143,0.00894357,0.707013,0.033005,-0.0351037,-0.705558,-0.00323517,-0.00932515,-1,0,0,-0.0515673,0,0,0,-0.891995,0.169047,0.560242
1695216173684956416,-0.00807836,-0.0207412,-0.939758,-0.00496047,0.0203535,-0.114186,-0.239578,-0.0860143,0.00894357,0.707013,0.033005,-0.0351037,-0.705558,-0.00323517,-0.00932515,-1,0,0,-0.0515673,0,0,0,-0.904534,0.174105,0.575104
1695216173692050304,-0.00807836,-0.0207412,-0.939758,-0.00496047,0.0203535,-0.114186,-0.239578,-0.0860143,0.00894357,0.707013,0.033005,-0.0351037,-0.705558,-0.00323517,-0.00932515,-1,0,0,-0.0481937,0,0,0,-0.919045,0.176829,0.588704
1695216173702081216,-0.00854408,-0.0201224,-0.943431,0.0108266,0.0229396,-0.10495,-0.0233269,-0.157491,-0.00836173,0.706936,0.0286199,-0.0341021,-0.705875,-0.00323517,-0.00932515,-1,0,0,-0.0481937,0,0,0,-0.909386,0.179681,0.606111
1695216173712006432,-0.00854408,-0.0201224,-0.943431,0.0108266,0.0229396,-0.10495,-0.0233269,-0.157491,-0.00836173,0.706936,0.0286199,-0.0341021,-0.705875,-0.00323517,-0.00932515,-1,0,0,-0.0481937,0,0,0,-0.899103,0.181243,0.623293
1695216173723666112,-0.00854408,-0.0201224,-0.943431,0.0108266,0.0229396,-0.10495,-0.0233269,-0.157491,-0.00836173,0.706936,0.0286199,-0.0341021,-0.705875,-0.00323517,-0.00932515,-1,0,0,-0.0481937,0,0,0,-0.888393,0.180949,0.640258
1695216173731953600,-0.00854408,-0.0201224,-0.943431,0.0108266,0.0229396,-0.10495,-0.0233269,-0.157491,-0.00836173,0.706936,0.0286199,-0.0341021,-0.705875,-0.00323517,-0.00932515,-1,0,0,-0.0481937,0,0,0,-0.880136,0.178677,0.652744
1695216173742013952,-0.00854408,-0.0201224,-0.943431,0.0108266,0.0229396,-0.10495,-0.0233269,-0.157491,-0.00836173,0.706936,0.0286199,-0.0341021,-0.705875,-0.00323517,-0.00932515,-1,0,0,-0.0452555,0,0,0,-0.874309,0.174855,0.661282
1695216173752325632,-0.00865094,-0.0186023,-0.948751,0.0182165,0.0333333,-0.117154,-0.113806,-0.2091,-0.00870005,0.70698,0.0252101,-0.0364233,-0.705845,-0.00323517,-0.00932515,-1,0,0,-0.0452555,0,0,0,-0.862275,0.185142,0.648899
1695216173763390560,-0.00865094,-0.0186023,-0.948751,0.0182165,0.0333333,-0.117154,-0.113806,-0.2091,-0.00870005,0.70698,0.0252101,-0.0364233,-0.705845,-0.00323517,-0.00932515,-1,0,0,-0.0452555,0,0,0,-0.850987,0.195085,0.635592
1695216173771999744,-0.00865094,-0.0186023,-0.948751,0.0182165,0.0333333,-0.117154,-0.113806,-0.2091,-0.00870005,0.70698,0.0252101,-0.0364233,-0.705845,-0.00323517,-0.00932515,-1,0,0,-0.0452555,0,0,0,-0.841712,0.203279,0.619782
1695216173783669472,-0.00865094,-0.0186023,-0.948751,0.0182165,0.0333333,-0.117154,-0.113806,-0.2091,-0.00870005,0.70698,0.0252101,-0.0364233,-0.705845,-0.00323517,-0.00932515,-1,0,0,-0.0452555,0,0,0,-0.834601,0.209569,0.602093
1695216173791969248,-0.00865114,-0.0162338,-0.953734,0.0138041,0.0371975,-0.0890262,-0.265001,-0.124171,-0.00526947,0.706847,0.0186095,-0.0366855,-0.706169,-0.00323517,-0.00932515,-1,0,0,-0.0400895,0,0,0,-0.836227,0.216678,0.620844
1695216173803982080,-0.00865114,-0.0162338,-0.953734,0.0138041,0.0371975,-0.0890262,-0.265001,-0.124171,-0.00526947,0.706847,0.0186095,-0.0366855,-0.706169,-0.00323517,-0.00932515,-1,0,0,-0.0400895,0,0,0,-0.837529,0.22572,0.63873
1695216173813598368,-0.00865114,-0.0162338,-0.953734,0.0138041,0.0371975,-0.0890262,-0.265001,-0.124171,-0.00526947,0.706847,0.0186095,-0.0366855,-0.706169,-0.00323517,-0.00932515,-1,0,0,-0.0400895,0,0,0,-0.838405,0.236094,0.655883
1695216173824405312,-0.00865114,-0.0162338,-0.953734,0.0138041,0.0371975,-0.0890262,-0.265001,-0.124171,-0.00526947,0.706847,0.0186095,-0.0366855,-0.706169,-0.00323517,-0.00932515,-1,0,0,-0.0400895,0,0,0,-0.83863,0.245371,0.668384
1695216173832212416,-0.00842494,-0.0139525,-0.957696,0.0179494,0.0406087,-0.0933951,-0.164115,-0.0734233,-0.0257277,0.706755,0.0151206,-0.0354551,-0.706408,-0.00323517,-0.00932515,-1,0,0,-0.0400895,0,0,0,-0.830009,0.260148,0.667986
1695216173842065440,-0.00842494,-0.0139525,-0.957696,0.0179494,0.0406087,-0.0933951,-0.164115,-0.0734233,-0.0257277,0.706755,0.0151206,-0.0354551,-0.706408,-0.00323517,-0.00932515,-1,0,0,-0.033843,0,0,0,-0.821328,0.272927,0.66624
1695216173854863456,-0.00842494,-0.0139525,-0.957696,0.0179494,0.0406087,-0.0933951,-0.164115,-0.0734233,-0.0257277,0.706755,0.0151206,-0.0354551,-0.706408,-0.00323517,-0.00932515,-1,0,0,-0.033843,0,0,0,-0.812631,0.28377,0.661475
1695216173863051680,-0.00842494,-0.0139525,-0.957696,0.0179494,0.0406087,-0.0933951,-0.164115,-0.0734233,-0.0257277,0.706755,0.0151206,-0.0354551,-0.706408,-0.00323517,-0.00932515,-1,0,0,-0.033843,0,0,0,-0.804073,0.292817,0.654027
1695216173872672416,-0.00842494,-0.0139525,-0.957696,0.0179494,0.0406087,-0.0933951,-0.164115,-0.0734233,-0.0257277,0.706755,0.0151206,-0.0354551,-0.706408,-0.00323517,-0.00932515,-1,0,0,-0.033843,0,0,0,-0.795791,0.300224,0.644454
1695216173882440288,-0.00816387,-0.011541,-0.960833,0.0152811,0.0381452,-0.0773789,-0.149347,-0.0984187,-0.0203164,0.706608,0.0111507,-0.0339628,-0.706702,-0.00323517,-0.00932515,-1,0,0,-0.033843,0,0,0,-0.793362,0.301157,0.664351
1695216173894523328,-0.00816387,-0.011541,-0.960833,0.0152811,0.0381452,-0.0773789,-0.149347,-0.0984187,-0.0203164,0.706608,0.0111507,-0.0339628,-0.706702,-0.00323517,-0.00932515,-1,0,0,-0.0313337,0,0,0,-0.78854,0.302575,0.677355
1695216173902181952,-0.00816387,-0.011541,-0.960833,0.0152811,0.0381452,-0.0773789,-0.149347,-0.0984187,-0.0203164,0.706608,0.0111507,-0.0339628,-0.706702,-0.00323517,-0.00932515,-1,0,0,-0.0313337,0,0,0,-0.78214,0.304396,0.686143
1695216173914260736,-0.00816387,-0.011541,-0.960833,0.0152811,0.0381452,-0.0773789,-0.149347,-0.0984187,-0.0203164,0.706608,0.0111507,-0.0339628,-0.706702,-0.00323517,-0.00932515,-1,0,0,-0.0313337,0,0,0,-0.774598,0.306514,0.691468
1695216173923535392,-0.00780336,-0.00846282,-0.964729,0.00945237,0.0331662,-0.0716347,-0.195714,-0.123,-0.0167838,0.706395,0.0070247,-0.0334572,-0.706991,-0.00323517,-0.00932515,-1,0,0,-0.0313337,0,0,0,-0.777985,0.298844,0.705574
1695216173933225856,-0.00780336,-0.00846282,-0.964729,0.00945237,0.0331662,-0.0716347,-0.195714,-0.123,-0.0167838,0.706395,0.0070247,-0.0334572,-0.706991,-0.00323517,-0.00932515,-1,0,0,-0.0313337,0,0,0,-0.777108,0.29446,0.715141
1695216173942417632,-0.00780336,-0.00846282,-0.964729,0.00945237,0.0331662,-0.0716347,-0.195714,-0.123,-0.0167838,0.706395,0.0070247,-0.0334572,-0.706991,-0.00323517,-0.00932515,-1,0,0,-0.0282164,0,0,0,-0.772807,0.292841,0.72114
1695216173953740320,-0.00780336,-0.00846282,-0.964729,0.00945237,0.0331662,-0.0716347,-0.195714,-0.123,-0.0167838,0.706395,0.0070247,-0.0334572,-0.706991,-0.00323517,-0.00932515,-1,0,0,-0.0282164,0,0,0,-0.765826,0.293502,0.724306
1695216173961990592,-0.00780336,-0.00846282,-0.964729,0.00945237,0.0331662,-0.0716347,-0.195714,-0.123,-0.0167838,0.706395,0.0070247,-0.0334572,-0.706991,-0.00323517,-0.00932515,-1,0,0,-0.0282164,0,0,0,-0.756809,0.295999,0.725074
1695216173972181824,-0.00760214,-0.00556502,-0.967999,0.0111006,0.0197585,-0.0656228,-0.0309142,-0.0370254,-0.010075,0.70609,0.00484622,-0.0330206,-0.707335,-0.00323517,-0.00932515,-1,0,0,-0.0282164,0,0,0,-0.74723,0.280051,0.732665
1695216173982403648,-0.0075272,-0.00502555,-0.968763,0.0107869,0.0195745,-0.0745688,0.0561295,-0.0619738,-0.00820194,0.706104,0.00469625,-0.0335452,-0.707297,-0.00323517,-0.00932515,-1,0,0,-0.0282164,0,0,0,-0.735327,0.266389,0.724015
1695216173994180608,-0.0075272,-0.00502555,-0.968763,0.0107869,0.0195745,-0.0745688,0.0561295,-0.0619738,-0.00820194,0.706104,0.00469625,-0.0335452,-0.707297,-0.00323517,-0.00932515,-1,0,0,-0.0249893,0,0,0,-0.720818,0.2564,0.714402
1695216174002181376,-0.0075272,-0.00502555,-0.968763,0.0107869,0.0195745,-0.0745688,0.0561295,-0.0619738,-0.00820194,0.706104,0.00469625,-0.0335452,-0.707297,-0.00323517,-0.00932515,-1,0,0,-0.0249893,0,0,0,-0.705242,0.251133,0.702902
1695216174014254688,-0.0075272,-0.00502555,-0.968763,0.0107869,0.0195745,-0.0745688,0.0561295,-0.0619738,-0.00820194,0.706104,0.00469625,-0.0335452,-0.707297,-0.00323517,-0.00932515,-1,0,0,-0.0249893,0,0,0,-0.68975,0.25023,0.690183
1695216174022401504,-0.0075272,-0.00502555,-0.968763,0.0107869,0.0195745,-0.0745688,0.0561295,-0.0619738,-0.00820194,0.706104,0.00469625,-0.0335452,-0.707297,-0.00323517,-0.00932515,-1,0,0,-0.0249893,0,0,0,-0.674996,0.252804,0.676829
1695216174032179968,-0.00725978,-0.00290017,-0.971757,0.00478794,0.0170775,-0.0581863,-0.0169386,0.0565532,0.00132087,0.705727,0.00531655,-0.0345074,-0.707623,-0.00323517,-0.00932515,-1,0,0,-0.0249893,0,0,0,-0.672057,0.253389,0.694807
1695216174045785824,-0.00725978,-0.00290017,-0.971757,0.00478794,0.0170775,-0.0581863,-0.0169386,0.0565532,0.00132087,0.705727,0.00531655,-0.0345074,-0.707623,-0.00323517,-0.00932515,-1,0,0,-0.0225943,0,0,0,-0.667833,0.257338,0.705266
1695216174051779104,-0.00725978,-0.00290017,-0.971757,0.00478794,0.0170775,-0.0581863,-0.0169386,0.0565532,0.00132087,0.705727,0.00531655,-0.0345074,-0.707623,-0.00323517,-0.00932515,-1,0,0,-0.0225943,0,0,0,-0.662799,0.264045,0.712034
1695216174062409568,-0.00725978,-0.00290017,-0.971757,0.00478794,0.0170775,-0.0581863,-0.0169386,0.0565532,0.00132087,0.705727,0.00531655,-0.0345074,-0.707623,-0.00323517,-0.00932515,-1,0,0,-0.0225943,0,0,0,-0.657214,0.272858,0.71577
1695216174073821632,-0.00722856,-0.000953277,-0.974561,0.00266024,0.0101109,-0.0639009,0.00435559,0.0958757,-0.0241705,0.705688,0.00604344,-0.0324528,-0.707753,-0.00323517,-0.00932515,-1,0,0,-0.0225943,0,0,0,-0.655571,0.269231,0.705643
1695216174082013376,-0.00722856,-0.000953277,-0.974561,0.00266024,0.0101109,-0.0639009,0.00435559,0.0958757,-0.0241705,0.705688,0.00604344,-0.0324528,-0.707753,-0.00323517,-0.00932515,-1,0,0,-0.0225943,0,0,0,-0.6525,0.268743,0.696073
1695216174092324544,-0.00722856,-0.000953277,-0.974561,0.00266024,0.0101109,-0.0639009,0.00435559,0.0958757,-0.0241705,0.705688,0.00604344,-0.0324528,-0.707753,-0.00323517,-0.00932515,-1,0,0,-0.0203509,0,0,0,-0.648222,0.270734,0.685086
1695216174103177952,-0.00722856,-0.000953277,-0.974561,0.00266024,0.0101109,-0.0639009,0.00435559,0.0958757,-0.0241705,0.705688,0.00604344,-0.0324528,-0.707753,-0.00323517,-0.00932515,-1,0,0,-0.0203509,0,0,0,-0.643037,0.274687,0.672962
